transaction_id,customer_id,amount_inr,timestamp,location,device,fraud_reason,autoencoder_loss
2357,Cust036,44982.62695090461,2025-01-01 18:39:29,Kolkata,mobile,"Supervised score: 0.5113, Anomaly: False",0.0003
4873,Cust039,38186.80798204317,2025-01-01 18:40:42,Kolkata,mobile,"Supervised score: 0.5077, Anomaly: False",0.0002
3650,Cust081,22657.381696943485,2025-01-01 18:40:57,Delhi,tablet,"Supervised score: 0.5110, Anomaly: False",0.0000
7380,Cust050,8174277.275433787,2025-01-01 18:42:15,Chennai,desktop,"Supervised score: 1.0000, Anomaly: True",21.7254
3598,Cust084,24092.89594517713,2025-01-01 18:42:29,Kolkata,mobile,"Supervised score: 0.5001, Anomaly: False",0.0001
9250,Cust008,20066.978648558248,2025-01-01 18:43:34,Delhi,tablet,"Supervised score: 0.5070, Anomaly: False",0.0000
6326,Cust075,9684207.587294316,2025-01-01 18:43:50,Kolkata,desktop,"Supervised score: 1.0000, Anomaly: True",30.6040
6927,Cust001,2187327.41865298,2025-01-01 18:44:17,Hyderabad,tablet,"Supervised score: 0.9817, Anomaly: True",1.3603
2377,Cust014,33113.34250922869,2025-01-01 18:44:23,Delhi,mobile,"Supervised score: 0.5352, Anomaly: False",0.0001
3430,Cust097,44555.93560686385,2025-01-01 18:45:35,Kolkata,mobile,"Supervised score: 0.5111, Anomaly: False",0.0003
3883,Cust099,7612.734559455828,2025-01-01 18:45:46,Delhi,mobile,"Supervised score: 0.5081, Anomaly: False",0.0000
4462,Cust067,26492.56870804108,2025-01-01 18:46:42,Kolkata,mobile,"Supervised score: 0.5014, Anomaly: False",0.0001
5707,Cust001,41092.93860443955,2025-01-01 18:46:45,Delhi,desktop,"Supervised score: 0.5138, Anomaly: False",0.0002
2043,Cust007,39390.496796250576,2025-01-01 18:47:24,Delhi,desktop,"Supervised score: 0.5125, Anomaly: False",0.0002
7584,Cust075,8253947.455186258,2025-01-01 18:48:41,Bangalore,mobile,"Supervised score: 1.0000, Anomaly: True",22.5338
4499,Cust003,20883.210360545843,2025-01-01 18:49:15,Delhi,mobile,"Supervised score: 0.5278, Anomaly: False",0.0000
1922,Cust057,43279.41481194708,2025-01-01 18:50:07,Delhi,tablet,"Supervised score: 0.5278, Anomaly: False",0.0002
4144,Cust098,22051.775108336664,2025-01-01 18:53:41,Delhi,tablet,"Supervised score: 0.5101, Anomaly: False",0.0000
8301,Cust092,23846.813665755235,2025-01-01 18:53:57,Delhi,mobile,"Supervised score: 0.5303, Anomaly: False",0.0000
5394,Cust025,825933.4884741276,2025-01-01 18:54:40,Delhi,mobile,"Supervised score: 0.8526, Anomaly: False",0.1618
2303,Cust050,4615006.49692351,2025-01-01 18:54:59,Ahmedabad,tablet,"Supervised score: 0.9998, Anomaly: True",6.7972
7172,Cust025,9944814.78282645,2025-01-01 18:57:04,Bangalore,tablet,"Supervised score: 1.0000, Anomaly: True",32.6678
8576,Cust089,49528.3477811892,2025-01-01 18:57:20,Delhi,desktop,"Supervised score: 0.5183, Anomaly: False",0.0003
938,Cust050,9787779.723567592,2025-01-01 18:57:58,Delhi,mobile,"Supervised score: 1.0000, Anomaly: True",32.6360
3094,Cust073,26074.880862271777,2025-01-01 18:58:04,Delhi,tablet,"Supervised score: 0.5157, Anomaly: False",0.0000
8626,Cust025,8663150.106541932,2025-01-01 18:58:33,Ahmedabad,mobile,"Supervised score: 1.0000, Anomaly: True",24.8642
1502,Cust038,20041.378180198302,2025-01-01 18:59:22,Delhi,tablet,"Supervised score: 0.5070, Anomaly: False",0.0000
9575,Cust063,43572.07877481099,2025-01-01 18:59:26,Delhi,tablet,"Supervised score: 0.5280, Anomaly: False",0.0002
8797,Cust020,10002.787540032274,2025-01-01 19:00:24,Kolkata,mobile,"Supervised score: 0.5011, Anomaly: False",0.0000
6102,Cust062,10471.600841466794,2025-01-01 19:01:23,Kolkata,mobile,"Supervised score: 0.5013, Anomaly: False",0.0000
83,Cust033,35877.4564058278,2025-01-01 19:01:47,Delhi,tablet,"Supervised score: 0.5323, Anomaly: False",0.0001
9994,Cust092,29305.89209270465,2025-01-01 19:02:11,Kolkata,mobile,"Supervised score: 0.5114, Anomaly: False",0.0001
5376,Cust054,35885.370722920256,2025-01-01 19:02:23,Kolkata,mobile,"Supervised score: 0.5149, Anomaly: False",0.0002
1973,Cust001,21460.22084253973,2025-01-01 19:03:04,Delhi,mobile,"Supervised score: 0.5362, Anomaly: False",0.0000
4621,Cust092,23723.71940408623,2025-01-01 19:03:08,Kolkata,mobile,"Supervised score: 0.5084, Anomaly: False",0.0001
777,Cust045,38675.62835687498,2025-01-01 19:04:03,Kolkata,tablet,"Supervised score: 0.5035, Anomaly: False",0.0002
3891,Cust074,18274.003562635982,2025-01-01 19:04:06,Kolkata,mobile,"Supervised score: 0.5055, Anomaly: False",0.0000
6944,Cust018,45108.86153675278,2025-01-01 19:06:29,Kolkata,tablet,"Supervised score: 0.5070, Anomaly: False",0.0003
2852,Cust072,38855.49090800682,2025-01-01 19:06:31,Kolkata,mobile,"Supervised score: 0.5165, Anomaly: False",0.0002
6233,Cust076,37447.75202578319,2025-01-01 19:06:33,Delhi,desktop,"Supervised score: 0.5192, Anomaly: False",0.0001
3327,Cust002,39255.24155062343,2025-01-01 19:06:57,Kolkata,tablet,"Supervised score: 0.5039, Anomaly: False",0.0002
1912,Cust046,42959.39464443589,2025-01-01 19:08:07,Kolkata,mobile,"Supervised score: 0.5187, Anomaly: False",0.0003
8261,Cust095,27875.37327748526,2025-01-01 19:08:15,Delhi,desktop,"Supervised score: 0.5054, Anomaly: False",0.0001
6101,Cust005,47849.17098209572,2025-01-01 19:08:59,Kolkata,mobile,"Supervised score: 0.5213, Anomaly: False",0.0003
2027,Cust045,43190.48944198727,2025-01-01 19:09:34,Delhi,tablet,"Supervised score: 0.5362, Anomaly: False",0.0002
4733,Cust013,49305.72872543321,2025-01-01 19:12:45,Delhi,tablet,"Supervised score: 0.5395, Anomaly: False",0.0003
4160,Cust075,5251150.869757315,2025-01-01 19:13:02,Kolkata,desktop,"Supervised score: 0.9999, Anomaly: True",8.7928
633,Cust075,4496513.493813783,2025-01-01 19:14:43,Kolkata,tablet,"Supervised score: 0.9997, Anomaly: True",6.3208
5154,Cust063,20996.396662301904,2025-01-01 19:15:23,Kolkata,mobile,"Supervised score: 0.5070, Anomaly: False",0.0000
8694,Cust091,23560.65058092993,2025-01-01 19:15:43,Kolkata,mobile,"Supervised score: 0.5083, Anomaly: False",0.0001
5200,Cust058,17896.36283679883,2025-01-01 19:15:48,Delhi,tablet,"Supervised score: 0.5112, Anomaly: False",0.0000
7948,Cust058,5168.476247406005,2025-01-01 19:17:20,Delhi,mobile,"Supervised score: 0.5120, Anomaly: False",0.0000
2551,Cust054,42648.4802410427,2025-01-01 19:17:39,Kolkata,tablet,"Supervised score: 0.5057, Anomaly: False",0.0002
1353,Cust031,10223.8451035279,2025-01-01 19:18:50,Kolkata,mobile,"Supervised score: 0.5012, Anomaly: False",0.0000
1723,Cust088,12063.647085793724,2025-01-01 19:19:31,Delhi,mobile,"Supervised score: 0.5226, Anomaly: False",0.0000
8732,Cust030,13832.621013524662,2025-01-01 19:23:08,Delhi,tablet,"Supervised score: 0.5050, Anomaly: False",0.0000
1956,Cust002,12053.115338177286,2025-01-01 19:25:29,Kolkata,mobile,"Supervised score: 0.5022, Anomaly: False",0.0000
2913,Cust095,36406.78528226072,2025-01-01 19:25:54,Kolkata,mobile,"Supervised score: 0.5152, Anomaly: False",0.0002
5097,Cust016,17375.362255008476,2025-01-01 19:27:21,Delhi,mobile,"Supervised score: 0.5308, Anomaly: False",0.0000
6455,Cust020,48012.249623556665,2025-01-01 19:27:35,Kolkata,tablet,"Supervised score: 0.5085, Anomaly: False",0.0003
840,Cust038,33593.061408142275,2025-01-01 19:28:07,Delhi,desktop,"Supervised score: 0.5144, Anomaly: False",0.0001
3240,Cust014,39228.59252790073,2025-01-01 19:28:28,Kolkata,mobile,"Supervised score: 0.5167, Anomaly: False",0.0002
6521,Cust089,26212.91194261904,2025-01-01 19:29:22,Delhi,mobile,"Supervised score: 0.5400, Anomaly: False",0.0001
5852,Cust026,26908.675013658416,2025-01-01 19:29:54,Delhi,mobile,"Supervised score: 0.5404, Anomaly: False",0.0001
6444,Cust035,11640.388102976269,2025-01-01 19:30:53,Kolkata,mobile,"Supervised score: 0.5020, Anomaly: False",0.0000
3361,Cust061,38164.12791158139,2025-01-01 19:31:11,Delhi,desktop,"Supervised score: 0.5198, Anomaly: False",0.0002
9746,Cust091,28503.531611542472,2025-01-01 19:33:22,Kolkata,mobile,"Supervised score: 0.5110, Anomaly: False",0.0001
2640,Cust001,1575999.493940601,2025-01-01 19:33:46,Pune,mobile,"Supervised score: 0.9335, Anomaly: True",0.6703
6668,Cust080,47552.24341121594,2025-01-01 19:34:35,Kolkata,mobile,"Supervised score: 0.5212, Anomaly: False",0.0003
7750,Cust010,2536506.4206285905,2025-01-01 19:35:07,Chennai,mobile,"Supervised score: 0.9884, Anomaly: True",1.8814
6812,Cust041,42061.6546846651,2025-01-01 19:35:29,Kolkata,mobile,"Supervised score: 0.5182, Anomaly: False",0.0002
8908,Cust014,8978.490496461493,2025-01-01 19:37:20,Delhi,mobile,"Supervised score: 0.5178, Anomaly: False",0.0000
1294,Cust070,49835.822257766646,2025-01-01 19:37:30,Delhi,mobile,"Supervised score: 0.5525, Anomaly: False",0.0003
1392,Cust013,12062.23149400678,2025-01-01 19:38:40,Delhi,mobile,"Supervised score: 0.5226, Anomaly: False",0.0000
8820,Cust050,7412341.934550093,2025-01-01 19:39:21,Delhi,mobile,"Supervised score: 1.0000, Anomaly: True",18.2772
7205,Cust076,44485.32848385296,2025-01-01 19:40:12,Kolkata,tablet,"Supervised score: 0.5066, Anomaly: False",0.0002
5717,Cust042,48710.05888687623,2025-01-01 19:40:48,Delhi,mobile,"Supervised score: 0.5519, Anomaly: False",0.0003
1754,Cust017,48157.84799504624,2025-01-01 19:41:10,Delhi,desktop,"Supervised score: 0.5260, Anomaly: False",0.0003
3212,Cust021,36254.40283202354,2025-01-01 19:42:14,Kolkata,tablet,"Supervised score: 0.5022, Anomaly: False",0.0001
3526,Cust050,7591853.863395357,2025-01-01 19:42:36,Delhi,tablet,"Supervised score: 1.0000, Anomaly: True",18.7323
1329,Cust028,31875.566027398538,2025-01-01 19:42:39,Delhi,tablet,"Supervised score: 0.5299, Anomaly: False",0.0001
7371,Cust008,28654.070574882426,2025-01-01 19:42:55,Delhi,tablet,"Supervised score: 0.5267, Anomaly: False",0.0001
4203,Cust080,43503.48291156106,2025-01-01 19:43:26,Kolkata,mobile,"Supervised score: 0.5190, Anomaly: False",0.0003
4393,Cust033,5299.093935022378,2025-01-01 19:43:34,Delhi,mobile,"Supervised score: 0.5122, Anomaly: False",0.0000
5474,Cust058,24785.179571431105,2025-01-01 19:44:53,Delhi,mobile,"Supervised score: 0.5392, Anomaly: False",0.0001
3934,Cust063,6763.950706313703,2025-01-01 19:45:30,Delhi,mobile,"Supervised score: 0.5144, Anomaly: False",0.0000
1091,Cust064,42590.72655380114,2025-01-01 19:46:16,Kolkata,tablet,"Supervised score: 0.5056, Anomaly: False",0.0002
2226,Cust025,4882859.601218815,2025-01-01 19:46:33,Pune,tablet,"Supervised score: 0.9998, Anomaly: True",7.5275
7699,Cust014,15186.961313910031,2025-01-01 19:47:21,Kolkata,mobile,"Supervised score: 0.5039, Anomaly: False",0.0000
7392,Cust042,45478.450286347805,2025-01-01 19:48:54,Delhi,desktop,"Supervised score: 0.5246, Anomaly: False",0.0002
1213,Cust026,22182.66600653352,2025-01-01 19:51:14,Delhi,tablet,"Supervised score: 0.5179, Anomaly: False",0.0000
9206,Cust015,13865.122815499168,2025-01-01 19:51:21,Delhi,tablet,"Supervised score: 0.5050, Anomaly: False",0.0000
7998,Cust035,26713.37313559269,2025-01-01 19:51:33,Delhi,desktop,"Supervised score: 0.5033, Anomaly: False",0.0001
536,Cust050,3572757.863763484,2025-01-01 19:51:45,Ahmedabad,desktop,"Supervised score: 0.9989, Anomaly: True",4.0971
9205,Cust025,36917.02651265956,2025-01-01 19:52:28,Kolkata,tablet,"Supervised score: 0.5026, Anomaly: False",0.0001
3804,Cust028,48811.16440992627,2025-01-01 19:53:01,Delhi,tablet,"Supervised score: 0.5392, Anomaly: False",0.0003
5636,Cust058,42298.07780845726,2025-01-01 19:53:06,Delhi,desktop,"Supervised score: 0.5229, Anomaly: False",0.0002
80,Cust017,47549.926298662176,2025-01-01 19:53:38,Delhi,tablet,"Supervised score: 0.5385, Anomaly: False",0.0003
644,Cust038,43973.49715275115,2025-01-01 19:53:58,Delhi,mobile,"Supervised score: 0.5494, Anomaly: False",0.0003
2151,Cust068,29888.43625609601,2025-01-01 19:55:01,Delhi,desktop,"Supervised score: 0.5089, Anomaly: False",0.0001
9481,Cust076,17788.612839458125,2025-01-01 19:55:24,Delhi,mobile,"Supervised score: 0.5314, Anomaly: False",0.0000
636,Cust024,32479.323732781504,2025-01-01 19:57:12,Kolkata,tablet,"Supervised score: 0.5002, Anomaly: False",0.0001
112,Cust087,49047.67813224816,2025-01-01 19:57:27,Delhi,desktop,"Supervised score: 0.5265, Anomaly: False",0.0003
1592,Cust094,45467.65861967712,2025-01-01 19:58:16,Kolkata,mobile,"Supervised score: 0.5200, Anomaly: False",0.0003
7295,Cust078,35739.235250844606,2025-01-01 19:58:25,Delhi,desktop,"Supervised score: 0.5171, Anomaly: False",0.0001
3618,Cust025,5941547.7726917565,2025-01-01 19:59:26,Hyderabad,tablet,"Supervised score: 1.0000, Anomaly: True",11.2131
4920,Cust096,22408.156654560706,2025-01-01 19:59:53,Delhi,mobile,"Supervised score: 0.5374, Anomaly: False",0.0000
2480,Cust076,36381.107252204085,2025-01-01 20:01:25,Delhi,tablet,"Supervised score: 0.5410, Anomaly: False",0.0001
2227,Cust087,20757.853902377166,2025-01-01 20:02:08,Delhi,tablet,"Supervised score: 0.5218, Anomaly: False",0.0000
4880,Cust096,47390.57399294351,2025-01-01 20:03:17,Kolkata,tablet,"Supervised score: 0.5167, Anomaly: False",0.0003
4152,Cust010,9113872.77790937,2025-01-01 20:03:36,Chennai,tablet,"Supervised score: 1.0000, Anomaly: True",28.0021
9952,Cust032,17791.688280807604,2025-01-01 20:04:43,Delhi,mobile,"Supervised score: 0.5390, Anomaly: False",0.0000
5567,Cust064,31318.392929853155,2025-01-01 20:07:06,Kolkata,tablet,"Supervised score: 0.5081, Anomaly: False",0.0001
6783,Cust025,1642405.1372224377,2025-01-01 20:07:07,Bangalore,desktop,"Supervised score: 0.9644, Anomaly: True",0.8140
6630,Cust010,27098.073829732348,2025-01-01 20:07:21,Delhi,mobile,"Supervised score: 0.5489, Anomaly: False",0.0001
9544,Cust044,47438.1045182622,2025-01-01 20:07:59,Delhi,desktop,"Supervised score: 0.5214, Anomaly: False",0.0003
8101,Cust001,5180792.420595329,2025-01-01 20:08:42,Delhi,tablet,"Supervised score: 0.9999, Anomaly: True",8.4422
5576,Cust021,26841.795506749364,2025-01-01 20:09:03,Kolkata,tablet,"Supervised score: 0.5057, Anomaly: False",0.0001
4352,Cust005,17284.83685650266,2025-01-01 20:09:08,Delhi,mobile,"Supervised score: 0.5382, Anomaly: False",0.0000
8421,Cust019,34775.797449647434,2025-01-01 20:09:58,Kolkata,tablet,"Supervised score: 0.5099, Anomaly: False",0.0001
9021,Cust080,3912.1687551424097,2025-01-01 20:11:05,Kolkata,mobile,"Supervised score: 0.5063, Anomaly: False",0.0000
5966,Cust037,18815.175258464053,2025-01-01 20:11:16,Delhi,mobile,"Supervised score: 0.5406, Anomaly: False",0.0000
6345,Cust018,7284.863155752179,2025-01-01 20:14:28,Delhi,mobile,"Supervised score: 0.5228, Anomaly: False",0.0000
4648,Cust025,3594007.8795775888,2025-01-01 20:14:40,Pune,mobile,"Supervised score: 0.9978, Anomaly: True",4.1582
1051,Cust078,20532.940779293924,2025-01-01 20:15:07,Delhi,mobile,"Supervised score: 0.5428, Anomaly: False",0.0000
3065,Cust069,34649.85216401136,2025-01-01 20:15:09,Kolkata,tablet,"Supervised score: 0.5099, Anomaly: False",0.0001
1698,Cust056,40157.98941311858,2025-01-01 20:15:13,Kolkata,tablet,"Supervised score: 0.5128, Anomaly: False",0.0002
9517,Cust011,21480.965761378942,2025-01-01 20:15:22,Kolkata,tablet,"Supervised score: 0.5028, Anomaly: False",0.0000
5555,Cust061,42434.29412165383,2025-01-01 20:15:30,Kolkata,mobile,"Supervised score: 0.5269, Anomaly: False",0.0003
7025,Cust019,46786.2924910332,2025-01-01 20:16:30,Delhi,desktop,"Supervised score: 0.5209, Anomaly: False",0.0003
2706,Cust072,27231.44501690404,2025-01-01 20:17:51,Delhi,tablet,"Supervised score: 0.5327, Anomaly: False",0.0001
7402,Cust079,14937.109139796385,2025-01-01 20:17:51,Delhi,tablet,"Supervised score: 0.5116, Anomaly: False",0.0000
4808,Cust058,41911.39206698208,2025-01-01 20:18:02,Delhi,mobile,"Supervised score: 0.5567, Anomaly: False",0.0002
2653,Cust075,7966785.612587409,2025-01-01 20:19:57,Hyderabad,desktop,"Supervised score: 1.0000, Anomaly: True",20.5172
4215,Cust042,14891.821361588358,2025-01-01 20:22:57,Delhi,tablet,"Supervised score: 0.5115, Anomaly: False",0.0000
6603,Cust058,9471.766400274671,2025-01-01 20:23:17,Delhi,tablet,"Supervised score: 0.5019, Anomaly: False",0.0000
4182,Cust053,40232.4527200512,2025-01-01 20:23:22,Delhi,desktop,"Supervised score: 0.5154, Anomaly: False",0.0002
4278,Cust089,22252.68705299956,2025-01-01 20:23:32,Kolkata,mobile,"Supervised score: 0.5161, Anomaly: False",0.0001
374,Cust036,18073.25567374421,2025-01-01 20:24:12,Delhi,tablet,"Supervised score: 0.5171, Anomaly: False",0.0000
2590,Cust001,8685.836062902703,2025-01-01 20:24:21,Delhi,tablet,"Supervised score: 0.5006, Anomaly: False",0.0000
6319,Cust045,46346.35161125277,2025-01-01 20:25:33,Delhi,mobile,"Supervised score: 0.5591, Anomaly: False",0.0003
4276,Cust086,12743.89290497827,2025-01-01 20:26:06,Delhi,tablet,"Supervised score: 0.5077, Anomaly: False",0.0000
7467,Cust092,44169.514384957016,2025-01-01 20:28:30,Delhi,tablet,"Supervised score: 0.5452, Anomaly: False",0.0002
2883,Cust025,2491595.8066470088,2025-01-01 20:31:51,Ahmedabad,desktop,"Supervised score: 0.9921, Anomaly: True",1.9694
9997,Cust016,22964.97512222053,2025-01-01 20:33:23,Kolkata,tablet,"Supervised score: 0.5036, Anomaly: False",0.0000
5902,Cust098,9033.609093273406,2025-01-01 20:33:45,Kolkata,mobile,"Supervised score: 0.5091, Anomaly: False",0.0000
5961,Cust041,18094.748447233684,2025-01-01 20:34:03,Kolkata,tablet,"Supervised score: 0.5010, Anomaly: False",0.0000
808,Cust025,8223114.261028677,2025-01-01 20:34:29,Delhi,desktop,"Supervised score: 1.0000, Anomaly: True",21.8575
7138,Cust001,11349.62510979042,2025-01-01 20:34:40,Delhi,tablet,"Supervised score: 0.5052, Anomaly: False",0.0000
6930,Cust018,42890.51786163272,2025-01-01 20:36:33,Kolkata,desktop,"Supervised score: 0.5014, Anomaly: False",0.0002
1479,Cust009,41221.07239609752,2025-01-01 20:36:49,Kolkata,mobile,"Supervised score: 0.5262, Anomaly: False",0.0002
4616,Cust001,9606927.18727892,2025-01-01 20:38:09,Mumbai,tablet,"Supervised score: 1.0000, Anomaly: True",32.0785
4653,Cust033,36023.45652396576,2025-01-01 20:38:10,Delhi,desktop,"Supervised score: 0.5100, Anomaly: False",0.0001
1417,Cust086,36515.17644567973,2025-01-01 20:39:29,Delhi,tablet,"Supervised score: 0.5411, Anomaly: False",0.0001
4112,Cust028,37119.92041083691,2025-01-01 20:39:38,Kolkata,tablet,"Supervised score: 0.5112, Anomaly: False",0.0002
937,Cust048,24721.47600001851,2025-01-01 20:42:58,Delhi,mobile,"Supervised score: 0.5475, Anomaly: False",0.0001
6382,Cust026,23017.87684267866,2025-01-01 20:45:14,Kolkata,mobile,"Supervised score: 0.5165, Anomaly: False",0.0001
5197,Cust063,40379.02780110845,2025-01-01 20:45:30,Delhi,mobile,"Supervised score: 0.5559, Anomaly: False",0.0002
2666,Cust044,21431.98624842481,2025-01-01 20:46:15,Delhi,mobile,"Supervised score: 0.5439, Anomaly: False",0.0000
8112,Cust074,47834.830302355374,2025-01-01 20:49:01,Kolkata,desktop,"Supervised score: 0.5040, Anomaly: False",0.0003
4348,Cust075,5045348.556534742,2025-01-01 20:49:16,Bangalore,desktop,"Supervised score: 0.9999, Anomaly: True",8.1943
4130,Cust024,16866.33126554733,2025-01-01 20:49:25,Kolkata,tablet,"Supervised score: 0.5004, Anomaly: False",0.0000
8074,Cust010,2785915.067663677,2025-01-01 20:50:07,Chennai,desktop,"Supervised score: 0.9924, Anomaly: True",2.2912
2278,Cust030,17177.634697298905,2025-01-01 20:50:13,Delhi,mobile,"Supervised score: 0.5380, Anomaly: False",0.0000
712,Cust024,34782.3536038403,2025-01-01 20:50:46,Kolkata,tablet,"Supervised score: 0.5099, Anomaly: False",0.0001
6274,Cust010,8626617.587533722,2025-01-01 20:51:14,Bangalore,desktop,"Supervised score: 1.0000, Anomaly: True",24.2518
433,Cust097,48417.09751626407,2025-01-01 20:51:28,Delhi,desktop,"Supervised score: 0.5222, Anomaly: False",0.0003
6297,Cust093,36220.66698223265,2025-01-01 20:51:41,Kolkata,tablet,"Supervised score: 0.5107, Anomaly: False",0.0002
4194,Cust046,10088.164492892249,2025-01-01 20:51:44,Delhi,tablet,"Supervised score: 0.5030, Anomaly: False",0.0000
142,Cust010,6797133.47154956,2025-01-01 20:51:57,Bangalore,mobile,"Supervised score: 1.0000, Anomaly: True",15.1114
2320,Cust075,20488.64475975121,2025-01-01 20:52:54,Delhi,mobile,"Supervised score: 0.5427, Anomaly: False",0.0000
8269,Cust059,2317.045148829105,2025-01-01 20:53:04,Kolkata,mobile,"Supervised score: 0.5055, Anomaly: False",0.0000
7079,Cust088,49579.63056978585,2025-01-01 20:53:26,Delhi,tablet,"Supervised score: 0.5480, Anomaly: False",0.0003
3668,Cust062,49155.77362020095,2025-01-01 20:53:50,Kolkata,tablet,"Supervised score: 0.5176, Anomaly: False",0.0003
5358,Cust024,21869.985808817248,2025-01-01 20:56:31,Delhi,mobile,"Supervised score: 0.5444, Anomaly: False",0.0000
6103,Cust066,43265.872891693645,2025-01-01 20:57:01,Delhi,desktop,"Supervised score: 0.5183, Anomaly: False",0.0002
6945,Cust050,1622392.9164055542,2025-01-01 20:57:34,Bangalore,desktop,"Supervised score: 0.9629, Anomaly: True",0.7934
2432,Cust025,46049.75081067656,2025-01-01 20:57:41,Kolkata,desktop,"Supervised score: 0.5031, Anomaly: False",0.0003
5458,Cust021,39570.37223085344,2025-01-01 20:57:47,Delhi,tablet,"Supervised score: 0.5427, Anomaly: False",0.0002
3186,Cust067,37080.10712623407,2025-01-01 20:57:48,Delhi,tablet,"Supervised score: 0.5414, Anomaly: False",0.0002
3790,Cust049,36013.00531847355,2025-01-01 20:59:58,Delhi,mobile,"Supervised score: 0.5536, Anomaly: False",0.0002
9194,Cust025,17394.807404249725,2025-01-01 21:00:22,Kolkata,mobile,"Supervised score: 0.5220, Anomaly: False",0.0000
1326,Cust061,539.0807991143299,2025-01-01 21:01:22,Kolkata,tablet,"Supervised score: 0.5001, Anomaly: False",0.0000
6566,Cust071,40842.88496069601,2025-01-01 21:01:50,Delhi,desktop,"Supervised score: 0.5083, Anomaly: False",0.0002
5888,Cust078,13192.709293983322,2025-01-01 21:01:50,Kolkata,mobile,"Supervised score: 0.5198, Anomaly: False",0.0000
2802,Cust016,39699.37365190073,2025-01-01 21:02:36,Kolkata,mobile,"Supervised score: 0.5339, Anomaly: False",0.0002
2247,Cust049,29400.984231746763,2025-01-01 21:04:35,Delhi,mobile,"Supervised score: 0.5572, Anomaly: False",0.0001
3699,Cust054,11518.880008791268,2025-01-01 21:06:29,Kolkata,tablet,"Supervised score: 0.5060, Anomaly: False",0.0000
769,Cust016,24064.80675647756,2025-01-01 21:06:54,Delhi,mobile,"Supervised score: 0.5537, Anomaly: False",0.0001
3969,Cust050,3107228.5161615177,2025-01-01 21:07:35,Kolkata,desktop,"Supervised score: 0.9973, Anomaly: True",3.0125
2534,Cust043,23386.89163876309,2025-01-01 21:07:55,Delhi,tablet,"Supervised score: 0.5180, Anomaly: False",0.0000
1344,Cust037,8335.011009618996,2025-01-01 21:08:52,Kolkata,tablet,"Supervised score: 0.5043, Anomaly: False",0.0000
1463,Cust036,918.3490550917968,2025-01-01 21:08:55,Kolkata,mobile,"Supervised score: 0.5132, Anomaly: False",0.0001
6292,Cust008,46827.3264733309,2025-01-01 21:09:04,Delhi,desktop,"Supervised score: 0.5134, Anomaly: False",0.0003
2487,Cust084,24945.42722970729,2025-01-01 21:09:23,Kolkata,mobile,"Supervised score: 0.5260, Anomaly: False",0.0001
8697,Cust014,28245.182336859667,2025-01-01 21:10:32,Delhi,mobile,"Supervised score: 0.5566, Anomaly: False",0.0001
9688,Cust069,44045.54512900064,2025-01-01 21:10:32,Delhi,mobile,"Supervised score: 0.5645, Anomaly: False",0.0003
3102,Cust034,14766.492438181249,2025-01-01 21:11:43,Kolkata,mobile,"Supervised score: 0.5206, Anomaly: False",0.0000
4885,Cust039,16237.99682048773,2025-01-01 21:12:08,Delhi,mobile,"Supervised score: 0.5418, Anomaly: False",0.0000
2575,Cust021,32610.40460538525,2025-01-01 21:12:29,Delhi,mobile,"Supervised score: 0.5588, Anomaly: False",0.0001
5356,Cust009,28481.803517722117,2025-01-01 21:14:18,Kolkata,desktop,"Supervised score: 0.5022, Anomaly: False",0.0001
8929,Cust002,41819.52876145989,2025-01-01 21:14:44,Delhi,tablet,"Supervised score: 0.5396, Anomaly: False",0.0002
8513,Cust025,6379576.452333828,2025-01-01 21:15:37,Ahmedabad,mobile,"Supervised score: 1.0000, Anomaly: True",13.2774
9853,Cust048,36104.746107537874,2025-01-01 21:15:43,Kolkata,desktop,"Supervised score: 0.5062, Anomaly: False",0.0002
2113,Cust091,42386.596374641485,2025-01-01 21:16:30,Delhi,mobile,"Supervised score: 0.5637, Anomaly: False",0.0003
3714,Cust017,1515.290506359363,2025-01-01 21:18:07,Kolkata,mobile,"Supervised score: 0.5135, Anomaly: False",0.0000
178,Cust044,33623.13069897512,2025-01-01 21:18:27,Delhi,mobile,"Supervised score: 0.5593, Anomaly: False",0.0002
2927,Cust051,35965.57500078726,2025-01-01 21:18:47,Kolkata,tablet,"Supervised score: 0.5190, Anomaly: False",0.0002
4417,Cust010,1709331.7060276098,2025-01-01 21:19:45,Kolkata,tablet,"Supervised score: 0.9699, Anomaly: True",0.8466
3516,Cust034,30444.570253288875,2025-01-01 21:19:53,Delhi,tablet,"Supervised score: 0.5292, Anomaly: False",0.0001
5256,Cust093,31667.24109450664,2025-01-01 21:19:59,Kolkata,desktop,"Supervised score: 0.5039, Anomaly: False",0.0001
8070,Cust050,4918885.626764298,2025-01-01 21:20:45,Ahmedabad,mobile,"Supervised score: 0.9999, Anomaly: True",7.7489
9953,Cust050,9986183.710598256,2025-01-01 21:20:46,Pune,desktop,"Supervised score: 1.0000, Anomaly: True",33.5931
1808,Cust052,19283.338339376507,2025-01-01 21:21:37,Kolkata,mobile,"Supervised score: 0.5230, Anomaly: False",0.0001
6095,Cust014,1318.7027398488922,2025-01-01 21:22:24,Kolkata,mobile,"Supervised score: 0.5134, Anomaly: False",0.0000
3349,Cust010,1620563.0308531015,2025-01-01 21:22:27,Delhi,mobile,"Supervised score: 0.9613, Anomaly: True",0.7210
